Country,Life Expectancy (years),Physicians per 1000 people,Televisions per 1000 people
Country_502,69.30932573867003,7.765808868929597,826
Country_503,65.47205386494713,7.27320954340912,953
Country_504,77.85407721853485,4.08606535284515,150
Country_505,73.25844772187433,4.774016436263827,764
Country_506,66.03735920186136,2.5501298996220956,797
Country_507,77.1691784022741,5.177904545219405,674
Country_508,70.50614514670511,7.331827430742801,289
Country_509,67.29660682839364,3.914790316483444,224
Country_510,78.28417849964929,6.754203957572585,249
Country_511,82.4066672686637,5.927447714780864,413
Country_512,66.46854599024151,6.155633781762279,669
Country_513,74.4664355704565,4.031381638827264,441
Country_514,70.49069857247093,4.290751634133011,404
Country_515,63.42821559926148,1.3064551310571968,791
Country_516,67.69467623868589,3.8666611749797886,781
Country_517,67.73070872865202,7.326970916062518,937
Country_518,71.09811621465607,3.1413356117954527,882
Country_519,62.96744828294074,3.4393966922861905,153
Country_520,67.16230578231676,6.2803796474142475,543
Country_521,76.03836796247407,5.805536583986187,712
Country_522,76.70512312491859,6.379726499592601,363
Country_523,65.7421182576937,2.6735589198191922,152
Country_524,85.6539499012596,10.128115898600694,671
Country_525,72.26666941072658,2.5684932516654992,719
Country_526,77.15810964406397,5.308494627468137,104
Country_527,66.72398314951576,4.682689008262827,202
Country_528,70.32395858693837,2.626716965269905,295
Country_529,69.57736719629024,4.2595811543735005,873
Country_530,78.72276925530534,5.046615201771739,976
Country_531,66.78146547121027,3.70005357627306,983
Country_532,71.96653629929774,6.874447243069699,449
Country_533,66.28451263393572,4.676748509075058,146
Country_534,65.58134078710464,2.317450657963427,966
Country_535,66.62912520728334,2.147748934661406,922
Country_536,74.85447177708218,6.212330181222912,919
Country_537,65.79877957075794,2.0264584345993275,755
Country_538,74.62088935559537,5.632852146098167,368
Country_539,70.66591156309585,5.889310371333918,469
Country_540,61.656001966344576,3.009289272151966,735
Country_541,68.76381235053132,6.781476167549781,205
Country_542,68.0040809814708,1.5644127524767355,769
Country_543,73.53744728863568,5.592917867997118,758
Country_544,60.55737941086434,4.918284132807983,756
Country_545,75.00777523107614,4.762004048538213,219
Country_546,74.69058916009098,2.6442067140388548,930
Country_547,62.67232772860764,3.1259559912001484,886
Country_548,78.1560083314626,8.237604050041195,703
Country_549,72.49332956732522,7.4303100177435075,157
Country_550,76.10987298145103,6.4841691770475975,445
Country_551,67.92934796874262,6.879696207059375,840
Country_552,73.02682589319117,6.692027089342537,573
Country_553,73.61314579084907,4.353287575427583,216
Country_554,76.3689729037516,5.095207103628702,929
Country_555,66.2424455824344,2.0549832439179823,890
Country_556,67.9459909767212,4.820608746384948,226
Country_557,66.77065157643871,7.366828499078373,492
Country_558,63.56942245077505,3.6785855034857287,740
Country_559,71.746197794975,7.046282409374452,157
Country_560,66.87767403826697,5.183171477387526,733
Country_561,64.75627737888915,2.2292562686605355,612
Country_562,63.86128326575833,2.7853609733073768,850
Country_563,74.53781834050824,6.8386057394155095,901
Country_564,78.22323284627186,6.10504817051677,195
Country_565,68.37474518580369,5.203528145975251,737
Country_566,61.9895378567371,4.451936371504109,217
Country_567,67.33373391988997,5.421135955257171,659
Country_568,76.43912734687936,6.760592498506498,700
Country_569,79.29313204671251,7.95170656097457,587
Country_570,78.12516278284359,8.04736839888121,336
Country_571,77.99152613247406,5.743919801516996,984
Country_572,68.38045788915699,4.656136619270959,996
Country_573,80.84582277132203,5.292496015637711,371
Country_574,76.17941710954986,6.04424071451016,288
Country_575,59.45483042434098,6.036133887690183,803
Country_576,84.23523969837825,7.6159732742802095,546
Country_577,74.62808983698801,9.231511443833309,680
Country_578,64.008475534259,4.5894907407718275,889
Country_579,81.24239518446231,9.311769817648925,960
Country_580,65.99805462535086,7.344478493516787,346
Country_581,66.1193618826511,4.798354019629584,175
Country_582,83.77975205858135,7.997129677730159,253
Country_583,79.52368110066416,8.37129660283833,755
Country_584,72.22001712792071,4.079409111612306,534
Country_585,73.64430800745522,8.464430504971297,185
Country_586,66.60848128930334,7.150165642071927,796
Country_587,83.00832365848544,9.737118255958384,384
Country_588,72.95512645321176,4.1519228360010025,319
Country_589,73.01125995546157,4.293146512528008,168
Country_590,62.938697631615966,0.9466757405133199,146
Country_591,67.4494344649115,6.142387841135925,193
Country_592,83.68985296277353,5.750502511237436,849
Country_593,70.14696252877822,3.8740126569286666,552
Country_594,68.80316386610193,4.836298537023884,303
Country_595,63.90786977188271,2.3775579796497697,317
Country_596,75.54176720169451,7.396889905663372,573
Country_597,73.38924341267666,4.020601050943379,531
Country_598,83.32433667901108,11.188098031241903,440
Country_599,73.59016056439336,4.648797398577934,650
Country_600,67.71851307527281,3.4807623179033804,711
Country_601,67.78897806770865,4.175373762530276,388
Country_602,67.55840806046494,2.1760780469114973,353
Country_603,74.94551773118076,5.964543781405885,833
Country_604,67.47223060540773,4.1602006004417555,456
Country_605,70.77897637301966,7.262505580795476,122
Country_606,70.6096545930045,4.450505009651165,861
Country_607,75.92951179155556,7.768884223371293,621
Country_608,70.25546443341439,6.514911498634082,857
Country_609,65.9023846941894,5.057193553436688,936
Country_610,78.37330956887557,8.160465174701642,199
Country_611,76.55964912928731,6.904586922074419,901
Country_612,79.98469073337861,10.892425653326452,279
Country_613,65.46249384052255,4.181089510043591,322
Country_614,66.15518847664788,5.153232210916921,861
Country_615,78.18611073976832,8.137418022021858,758
Country_616,59.80596338445587,1.9129243763297752,541
Country_617,86.4734470980339,7.633887126465124,707
Country_618,69.7058038508709,5.878605515362942,868
Country_619,54.32108558884801,3.2235784891055044,424
Country_620,64.39698303264984,2.273920682897757,615
Country_621,66.94487470838484,3.655021053739432,115
Country_622,66.41931454831865,0.43036085534885604,891
Country_623,69.4824734088725,4.020921112616993,435
Country_624,68.3210494161713,6.245112666685163,858
Country_625,66.66283806864081,4.047398718062344,357
Country_626,77.19034966399018,7.776625402867616,596
Country_627,65.8162191593491,8.319895205450575,995
Country_628,81.79568660245536,7.5512889652515485,259
Country_629,66.76671421203415,5.46128182052873,574
Country_630,67.7865020147922,0.3506414550270618,951
Country_631,69.14753573750252,3.5926050159347884,763
Country_632,72.57981657487232,4.715922946451227,789
Country_633,72.17164658198712,3.2122647009903784,774
Country_634,72.3076383615162,4.720989049026858,479
Country_635,79.80470095636078,8.22013493738676,644
Country_636,62.59481167963182,1.7084469409693637,790
Country_637,79.10761163183659,8.623384112238053,526
Country_638,70.60141661215783,6.769452843508274,712
Country_639,69.35581173517095,5.536433616555391,367
Country_640,76.96900901688149,3.5727668885184727,934
Country_641,62.46323069278218,3.252099309017149,676
Country_642,64.26671477482644,1.7475645708225205,516
Country_643,77.43440710483493,8.433530960628774,267
Country_644,74.59667388139216,8.075223120148083,941
Country_645,66.94686616851907,2.1874307428334356,142
Country_646,70.7380984840821,3.894744010187597,655
Country_647,67.10348316118974,5.866289538463818,384
Country_648,69.30874700504393,4.400981723655584,496
Country_649,56.91346427801094,1.1626504859363647,111
Country_650,71.31165204936376,3.6844544788886235,706
Country_651,78.6865737438932,8.902068596040039,401
Country_652,68.05173507192767,3.8200428191711118,997
Country_653,72.64128739755319,4.673065326595586,352
Country_654,64.04173885151647,2.7096451519292386,598
Country_655,76.92116173722602,6.175525970567496,853
Country_656,65.71838283231766,5.230303598049168,134
Country_657,74.09130362824472,3.515960516886043,826
Country_658,62.02682250399603,2.39068920838515,948
Country_659,67.13727815756558,7.809086748021752,189
Country_660,61.93515183112202,1.7889131867178394,875
Country_661,69.80542179608717,6.00763139117911,704
Country_662,59.704113090403524,0.6922415105768538,701
Country_663,73.98708680946945,6.414423366024765,517
Country_664,79.37040735348161,6.940597774520121,214
Country_665,73.42060527707397,7.1895674232798275,716
Country_666,65.89707827662602,4.677583062860264,295
Country_667,70.70328036083579,8.168007211127392,925
Country_668,76.89025282343906,9.615583389992135,600
Country_669,59.27438325956438,4.356753727908074,725
Country_670,64.57031441189848,4.0979899397401445,592
Country_671,76.81697852069067,5.2983545206898714,174
Country_672,63.97248339353105,4.0446397082115855,512
Country_673,70.64809851996104,3.7522596079797585,475
Country_674,61.720635389991514,3.926522919516981,519
Country_675,85.71850352857776,8.43151201601249,828
Country_676,82.27556164546527,6.543763990070864,376
Country_677,71.03132327376703,4.038107745483818,860
Country_678,70.13576290532846,0.08974994855542828,775
Country_679,65.60110690021244,1.911071012787065,493
Country_680,75.85630190115529,6.006858165203756,968
Country_681,67.82344561810241,0.7568881172223652,556
Country_682,72.07056637530006,5.585987054903912,291
Country_683,57.97585779261459,2.868872550269949,838
Country_684,74.31203987449469,5.183611549161347,788
Country_685,67.89612723316925,5.127712602668286,198
Country_686,68.49471063078553,5.241179867781422,647
Country_687,69.91178719407938,4.211156305842959,195
Country_688,71.12226189615593,4.145428748784536,763
Country_689,67.86751149428534,3.5584191621271226,762
Country_690,75.1142169497541,5.96778463448378,289
Country_691,69.6864850288228,6.610385349561897,835
Country_692,64.91059093623907,2.5620549549277474,136
Country_693,74.03891336308529,4.896743055415461,879
Country_694,79.65028417613453,5.393164146975476,468
Country_695,81.36726248335822,5.367542269246084,794
Country_696,72.83196189202474,5.333539239193035,624
Country_697,72.59190989234715,4.1959303793095515,378
Country_698,81.02401752592611,5.558060850925078,316
Country_699,69.11793466026701,6.23605742196724,966
Country_700,73.71264588685317,5.282073311645128,972
Country_701,75.86547409356562,6.0118796730674475,897
Country_702,81.20072082453375,6.980706822075014,372
Country_703,56.910531665737814,1.2981192842094642,980
Country_704,69.07682644845887,6.886927683730735,161
Country_705,71.47662211640862,5.684855530442549,695
Country_706,67.44213700065328,2.7767493445225466,979
Country_707,78.82420329794779,6.604941764639377,828
Country_708,70.99443525496551,4.203358187952077,441
Country_709,68.19506810417437,4.476067127362894,496
Country_710,70.05158809391806,3.984640435068676,798
Country_711,72.71481775832517,5.604797688476449,118
Country_712,75.58366957989072,3.429293714975894,276
Country_713,74.4341932376338,6.802949259895572,711
Country_714,67.52913258345849,4.722274825610657,495
Country_715,70.7912352164074,4.271595033024125,544
Country_716,74.00392930714855,6.5057513552279405,332
Country_717,60.866806172350316,4.360886475361839,175
Country_718,73.71444699333837,6.896353650724603,364
Country_719,73.41468057633344,6.959185901681732,554
Country_720,61.94142531822751,2.330392323562046,895
Country_721,79.61495724700656,7.218520404445847,817
Country_722,60.22345813093247,2.075928056996229,834
Country_723,76.96441520515273,7.343161053765021,483
Country_724,77.3741437697023,9.056714384460477,663
Country_725,74.03781278131045,6.749668876538263,950
Country_726,63.431008876430646,0.6860387106006538,605
Country_727,67.71639095808908,7.127131438772037,466
Country_728,79.94282032241796,9.492257931872023,243
Country_729,80.23261088457392,4.393936718003942,984
Country_730,62.077369990486815,4.93059335994022,168
Country_731,64.95801329371675,2.6230265561471358,198
Country_732,76.86451429939778,5.624158837639339,495
Country_733,76.58480496994049,7.538354365086258,124
Country_734,76.23078327317799,6.3954742562989075,990
Country_735,70.68953785368812,11.283933954575598,568
Country_736,73.12335504501294,5.066054085931595,583
Country_737,59.66886549917095,1.7386532651694715,664
Country_738,72.23327030918861,5.3419419431364386,250
Country_739,60.18701928460259,0.16709646957502056,243
Country_740,79.25924944635011,3.933792150270973,668
Country_741,79.23100485323022,8.248764117200423,138
Country_742,70.73741544821316,5.650267297263543,208
Country_743,63.16920345505731,5.3588336256625375,792
Country_744,77.8888560161109,8.641560753430714,141
Country_745,73.03374482508063,4.45880021667326,285
Country_746,74.64452219264032,7.523640825868218,497
Country_747,67.98894610097815,5.2586139503326805,322
Country_748,68.65725653460451,5.760094926918052,733
Country_749,67.80648775382456,2.5653902882739743,232
Country_750,71.86875251723292,4.035906410343566,262
Country_751,71.21597764523011,2.204963534312253,314
Country_752,64.64402022104683,4.80950984354931,832
Country_753,74.19149716775316,5.780804687832534,334
Country_754,64.95132780754486,2.779923789817096,942
Country_755,77.7355446675729,9.098357845369646,757
Country_756,73.12155334653785,5.556212038183921,850
Country_757,72.2694636104656,5.115591171170439,687
Country_758,75.72247153434037,6.539315502691251,108
Country_759,61.396931715557265,3.3421438382681563,173
Country_760,66.90485288083752,5.326954958334906,591
Country_761,74.56187649615805,3.5662675592848174,352
Country_762,75.13185730295173,8.117359820177965,329
Country_763,67.29551459250115,2.8827213012058372,618
Country_764,75.52599339744464,5.1263309186143475,273
Country_765,73.6344785024112,5.658631570303552,752
Country_766,74.311916132491,5.7896514888154025,267
Country_767,72.14794770388745,3.8375296538343355,269
Country_768,55.834643586934604,3.2089811957098044,492
Country_769,65.28306853201293,3.8664096539078017,894
Country_770,74.45633071933908,6.056650868420565,733
Country_771,76.36283845164044,4.712308458176072,293
Country_772,73.51531303208895,6.592417616905043,616
Country_773,67.6844325687998,5.954007438790146,128
Country_774,56.801918959549056,0.44617460380078455,264
Country_775,75.40929720461422,5.494995593674422,521
Country_776,77.91295115930565,9.500909535632541,438
Country_777,75.26507597520165,7.650538102076663,747
Country_778,74.76320361168946,5.844026321413938,595
Country_779,51.254813064652325,2.8812157390601123,464
Country_780,81.912052422043,5.9551074322512925,932
Country_781,69.30363058425773,6.479499879756518,441
Country_782,70.19469512405753,4.492506638344832,599
Country_783,62.743483167736386,5.633484117608875,756
Country_784,73.92594428155897,8.019324916792081,610
Country_785,72.79434255285858,3.2854511605165486,426
Country_786,56.18596568183409,2.883400790081746,316
Country_787,78.40179773992256,6.385398651988425,400
Country_788,70.4616900636304,5.91508527239616,231
Country_789,76.5511753827522,7.057676590825624,903
Country_790,75.56679731504065,6.1395876238075395,169
Country_791,69.93608724475786,3.8644898736516122,351
Country_792,67.4040173477075,5.86438530293081,514
Country_793,63.608748094140196,2.715746913407653,886
Country_794,61.69094426681394,4.499362576534012,544
Country_795,74.47017858180601,6.005598461932808,975
Country_796,77.06821890318407,4.2789715665522206,281
Country_797,70.750004295537,9.936104364459654,266
Country_798,58.62303347401515,1.2156315023526663,190
Country_799,66.90116219259009,3.9050192860023785,813
Country_800,67.11558778308813,3.1244403322601793,957
Country_801,71.59448627734032,3.5993023850840933,630
Country_802,66.66700720428814,3.7140035530382427,138
Country_803,63.11452362033578,2.3471586262820137,225
Country_804,78.52646212463921,6.505404297145255,550
Country_805,71.12159664576812,3.9058094052257974,272
Country_806,73.34918322086011,5.327146671177309,752
Country_807,68.82327551029958,4.13034847617951,853
Country_808,72.15223940545445,3.6182391754275804,319
Country_809,73.40756998819607,8.344558472173699,737
Country_810,69.72825731790724,6.845864364418816,157
Country_811,66.25770333452604,1.2635992000897103,759
Country_812,53.97827036042192,1.0517251033282262,575
Country_813,74.63133289072837,7.085217671272973,555
Country_814,66.33779467249242,3.9602932169024925,928
Country_815,56.37489701099833,1.7018353321315547,994
Country_816,69.52660263158003,7.091470265080682,460
Country_817,70.1316157389196,5.3382481001981805,100
Country_818,76.1761006218244,5.503142169664639,486
Country_819,69.97336713173458,6.619078544011815,447
Country_820,70.8269983663954,2.380045683435213,289
Country_821,63.78989285224592,1.7369983572316707,604
Country_822,82.87574069046266,8.161908589806405,290
Country_823,61.22887491313058,2.125666478515415,607
Country_824,64.8670008711709,2.555524405848872,468
Country_825,67.75267649850191,2.9551292409084677,508
Country_826,77.42223138105453,9.159891847381044,923
Country_827,76.73865393737228,5.986766600823045,216
Country_828,62.82381327129019,6.930815948870761,233
Country_829,82.89669787626461,5.392335091157457,157
Country_830,71.88132419017087,3.796225577597533,655
Country_831,71.65750598786559,6.262582566520336,784
Country_832,61.01192774892606,1.886768058406393,771
Country_833,61.28676313437124,2.80943309580701,272
Country_834,76.1599780878946,6.465950358522962,928
Country_835,69.54588742065465,2.28548953834644,914
Country_836,68.431043482703,4.621837061676254,248
Country_837,74.96090268747086,4.712975311289177,179
Country_838,63.349051752845746,3.9426759933256763,985
Country_839,56.7764718506704,1.097763050302286,312
Country_840,76.55099046147298,3.742142217622615,302
Country_841,69.65566955996277,3.3500632461350293,863
Country_842,77.63000046221742,5.3228797265753975,328
Country_843,66.17226361285941,5.220981077398937,775
Country_844,66.89421888090385,5.755922919873748,326
Country_845,65.50300831081469,3.648027454051205,758
Country_846,67.97081759416851,6.045555900931784,631
Country_847,67.30279912004752,1.8879865344526339,540
Country_848,58.956750784758356,1.3561905346952918,501
Country_849,54.79935981299704,0.32885455166674404,146
Country_850,68.71288810298817,4.0014055208560055,332
Country_851,60.536876223519705,3.493403551322885,404
Country_852,64.15994279004146,6.5786312237092,625
Country_853,68.07163582111092,3.7026748259022604,242
Country_854,62.34740517672602,5.546752695888534,514
Country_855,77.12958328780942,6.626593153166154,612
Country_856,60.27805506613956,3.6273618487017685,472
Country_857,59.988839908329965,5.596104420214351,665
Country_858,72.5387269451168,7.003855097910389,985
Country_859,65.77032141726016,2.5236744503888655,358
Country_860,72.55678467138829,5.049704676489289,755
Country_861,68.131940962282,3.6359312336013714,570
Country_862,60.00547736443874,2.651020235013723,111
Country_863,67.4194989426721,1.9270965190195422,429
Country_864,70.03809824368392,2.618702855642599,835
Country_865,64.21130538073037,5.120058011504025,883
Country_866,62.65159148445495,1.7783110888765066,457
Country_867,66.42489176810035,3.898545951822726,507
Country_868,74.35468554135176,6.626388813705795,767
Country_869,70.7714248948052,5.898021926837872,472
Country_870,67.5385806478825,3.9389847541236858,107
Country_871,79.96783930464336,8.379380826717448,221
Country_872,72.00288015764097,8.786072827823322,447
Country_873,73.79135540246303,5.052244863079451,775
Country_874,65.83149199411902,0.06291416823138363,189
Country_875,81.71646775550938,6.77289639403252,747
Country_876,50.10725801917886,0.41204731993282895,797
Country_877,74.99007615730417,7.952292221440132,415
Country_878,64.50883673120126,7.167169801484597,277
Country_879,64.92153156768796,8.548425008276041,639
Country_880,71.7615274715083,5.520531116735453,831
Country_881,66.55869796702085,4.277228465636324,968
Country_882,69.69885022409284,4.099797732619552,140
Country_883,70.24559776631298,3.9074796579382056,839
Country_884,80.16375440523842,6.962137307349406,803
Country_885,73.1186880845524,6.424542979011756,601
Country_886,85.09768062033228,5.240451266868426,244
Country_887,68.64332404321817,3.5556373841460553,300
Country_888,89.72924574803714,10.258425262600547,823
Country_889,61.98530945323023,6.824749227925739,560
Country_890,70.35784996865948,1.8045761604531823,831
Country_891,67.03117348727369,3.967487968125746,851
Country_892,63.98536809249846,6.863552194817411,657
Country_893,68.90456986120986,3.400922157534632,646
Country_894,69.89141414538197,5.703095917651778,352
Country_895,76.7034514435853,6.901592600672296,489
Country_896,65.05538228775539,0.0,693
Country_897,62.12209861703502,4.783924600421499,982
Country_898,74.79943152653627,4.862418307130244,355
Country_899,68.38410759836842,4.175855088632421,808
Country_900,77.97098641325053,5.603390269892082,914
Country_901,71.60433728499416,6.315039214991749,549
Country_902,68.21615931464133,5.284101888649218,109
Country_903,68.63996062724704,4.252345211901136,923
Country_904,73.03978873103634,6.2652425995685395,897
Country_905,66.88228962963875,5.098106818548714,341
Country_906,66.59567469244166,4.538599173609043,350
Country_907,58.61650478607538,2.3754412293221616,976
Country_908,61.576155409984715,1.8746904294678433,104
Country_909,68.05663112913162,2.3375404145718592,218
Country_910,70.42654537535014,5.55665812244043,900
Country_911,74.72901148981123,4.841842504787297,473
Country_912,63.15171626890478,2.0394318035850736,164
Country_913,65.42608131455867,6.291835651587622,245
Country_914,78.4836124904993,7.74861902635819,323
Country_915,64.23790982796764,3.8030127665673286,338
Country_916,61.869236126708834,1.518036285263252,276
Country_917,73.35135469781292,3.5817472301961746,878
Country_918,67.6134902085712,6.708921253589388,952
Country_919,73.01783837146102,6.097059717069548,381
Country_920,66.10767750577513,3.1551346279770422,162
Country_921,79.58931712824449,8.042344275529484,316
Country_922,79.6688870911157,7.696560131852797,953
Country_923,68.3871707681379,3.533987873446718,926
Country_924,65.22496675523814,3.5134199940700666,894
Country_925,69.99555077061184,3.8143441252410213,788
Country_926,74.64894838416863,3.985334449222908,560
Country_927,73.66570233351527,6.901076015856887,709
Country_928,70.36503566979124,5.850658120953188,204
Country_929,75.44916636574231,6.754157538701175,198
Country_930,72.88789567459486,6.3471302863734,610
Country_931,70.16956115318594,8.429054136387464,484
Country_932,66.95911182675086,2.881228912381719,504
Country_933,64.78762207771685,5.760717060767832,922
Country_934,63.17711820710343,0.6523574875306046,617
Country_935,60.74646408157973,2.3660888518062833,575
Country_936,69.88496047719234,4.8502932281303055,808
Country_937,73.62579598201432,5.836413225509072,962
Country_938,81.86225376159958,4.796368515940861,744
Country_939,71.44498013368391,3.8656151623746435,969
Country_940,75.26632253873952,4.221164245013925,870
Country_941,84.83650299916604,7.7388819528482085,536
Country_942,70.91015087347667,4.231935644239719,122
Country_943,78.4254154895101,8.498483244087055,664
Country_944,67.84246275003346,6.588034147082267,776
Country_945,71.24699972259094,5.915074692296461,813
Country_946,61.610173710536706,2.612806179358009,557
Country_947,71.73565839497658,6.870476322799254,182
Country_948,77.37823456996834,4.012458844503001,244
Country_949,65.79534851397715,2.6111204839886004,184
Country_950,67.67187656373696,6.025687226158755,177
Country_951,71.32088303119036,2.2241078788669206,556
Country_952,71.72741153266892,3.475517075740836,977
Country_953,74.99780381712634,4.979768177062177,100
Country_954,68.84303468094693,9.436842848229455,150
Country_955,76.99569176543748,3.6261684884150247,784
Country_956,65.37456021232826,4.08356696139885,816
Country_957,76.81915408165037,6.464690108843291,871
Country_958,77.66581619958097,2.523408623247908,545
Country_959,82.54788926503674,5.885612762041831,548
Country_960,69.93589660310292,7.411853615233175,980
Country_961,61.54903377614423,4.385810230577797,587
Country_962,81.2563501198271,7.052308562793732,899
Country_963,71.87607875081723,5.582899846423612,133
Country_964,64.57286493827448,3.538636072392439,447
Country_965,72.31487399110921,4.604390628206987,194
Country_966,67.66657275278183,4.240485320039516,171
Country_967,73.1560676539778,4.824723484367045,650
Country_968,70.94578063597298,5.305435798439657,253
Country_969,75.96473938152826,6.176399869943714,349
Country_970,67.5620095526666,6.017336499174271,773
Country_971,67.39545578061458,0.1365728574757039,537
Country_972,73.09888409857409,4.805383622455946,217
Country_973,67.19379919339082,1.9811561731864749,870
Country_974,63.30874135507072,4.448545495065348,990
Country_975,78.00300373197756,4.75242082437816,405
Country_976,73.83601293550748,6.952296716169418,367
Country_977,73.51978244374881,4.939769065799801,153
Country_978,69.42274975464001,5.51843603668652,335
Country_979,74.47667084604021,6.586112761314858,488
Country_980,76.39664579987422,7.4555045196386,833
Country_981,55.40828964655525,4.753972153286179,862
Country_982,73.2889583899958,5.188358883360817,924
Country_983,79.86680051757943,5.020046604484508,500
Country_984,70.52850543723548,3.9148020711378475,723
Country_985,62.13499786178174,3.4617695531152206,866
Country_986,64.1622641650657,0.4562281671481294,402
Country_987,70.99075891276938,2.8466781309513407,306
Country_988,65.44780924811272,1.442738333580393,328
Country_989,74.6501584056628,7.510396968906504,952
Country_990,69.54291790407005,5.376832016594856,677
Country_991,68.26469533137863,4.748122054106332,174
Country_992,70.61894376073174,3.565029627837837,534
Country_993,63.08349707764035,5.059558526469248,202
Country_994,64.74871468510163,3.3040402446893316,521
Country_995,78.67412334153715,5.348037113241207,803
Country_996,79.1539122645713,5.491467965842707,863
Country_997,59.163729751564716,3.2772325952865122,837
Country_998,60.82108408439233,3.239076070355188,905
Country_999,72.49569452074078,6.924398709190235,405
Country_1000,74.25150776840655,4.894280091417399,197
